Spectrum,Observed,Rel.,Acc.
Fe V,1598.556,300000.0,C
Fe II,1598.648,400000.0,
Fe II,1598.779,10300000.0,
Fe II,1598.779,10300000.0,
Fe V,1598.824,305000.0,C
Fe II,1599.113,400000.0,D
Fe II,1599.249,303000.0,
Fe III,1599.263,602000.0,
Fe V,1599.842,3040.0,D+
Fe II,1600.008,2010000000.0,D+
Fe II,1600.2655,10400000.0,D+
Fe III,1600.272,20800000.0,
Fe IV,1600.5,1020.0,
Fe II,1600.55172,1000000000.0,D+
Fe IV,1600.58,1030.0,
Fe III,1600.715,30800000.0,
Fe II,1600.811,600000.0,D+
Fe II,1601.21,70000000.0,
Fe III,1601.211,606000000000.0,B
Fe III,1601.289,104000000000.0,D
Fe III,1601.289,104000000000.0,C
Fe II,1601.418,20400000.0,
Fe IV,1601.67,1030.0,
Fe III,1602.0,8050000000.0,D+
Fe IV,1602.08,1020.0,
Fe II,1602.211,80000000.0,
Fe II,1602.457,500000.0,D
Fe II,1602.517,80000000.0,D
Fe II,1602.59656,2010000000.0,C+
Fe V,1602.766,109000.0,
Fe II,1602.794,103000.0,
Fe III,1602.824,10500000.0,
Fe III,1602.9,20100000.0,
Fe II,1602.902,900000.0,
Fe III,1602.941,60900000.0,D
Fe IV,1603.18,1030.0,
Fe IV,1603.73,1030.0,
Fe II,1604.583,70000000.0,D
Fe II,1604.615,400000.0,D
Fe IV,1604.88,1030.0,
Fe II,1605.2175,20100000.0,D+
Fe II,1605.3239,2040000000.0,D+
Fe II,1605.418,10200000.0,
Fe III,1605.643,30800000.0,
Fe IV,1605.68,1030.0,
Fe II,1605.782,400000.0,D
Fe II,1605.86,10200000.0,
Fe IV,1605.97,1050.0,
Fe II,1606.009,700000.0,D
Fe III,1606.014,3050000000.0,D+
Fe II,1606.326,700000.0,D
Fe V,1606.675,104000.0,D+
Fe IV,1606.98,1030.0,
Fe III,1607.216,407000.0,
Fe III,1607.723,309000000000.0,C+
Fe III,1607.723,309000000000.0,C+
Fe V,1607.83,408000.0,C
Fe II,1607.988,700000.0,
Fe III,1608.044,603000.0,
Fe III,1608.075,603000.0,
Fe II,1608.292,305000.0,
Fe II,1608.45078,700000000000.0,A
Fe II,1608.5363,2010000000.0,D+
Fe III,1608.763,603000.0,
Fe II,1609.026,10100000.0,
Fe II,1609.026,10100000.0,
Fe IV,1609.1,1070.0,
Fe II,1609.1,700000.0,D
Fe II,1609.169,10400000.0,D+
Fe IV,1609.83,1040.0,
Fe II,1610.317,30500000.0,D
Fe II,1610.317,30500000.0,
Fe IV,1610.47,1030.0,
Fe II,1610.519,208000.0,
Fe II,1610.519,208000.0,
Fe III,1610.545,10600000.0,
Fe II,1610.773,10200000.0,D
Fe II,1610.9229,3030000000.0,C+
Fe II,1611.197,20700000.0,C
Fe IV,1611.2,1030.0,
Fe III,1611.438,10600000.0,D
Fe II,1611.544,60000000.0,
Fe III,1611.723,108000000000.0,D+
Fe III,1611.723,108000000000.0,C
Fe III,1611.763,105000000000.0,C
Fe II,1611.777,10100000.0,
Fe II,1611.777,10100000.0,
Fe II,1612.1,20900000.0,D+
Fe II,1612.162,10300000.0,
Fe II,1612.257,500000.0,
Fe III,1612.416,407000.0,
Fe III,1612.545,50200000.0,D
Fe II,1612.552,500000.0,D
Fe II,1612.80624,9000000000.0,D+
Fe II,1613.022,10300000.0,
Fe II,1613.022,10300000.0,
Fe II,1613.183,10700000.0,
Fe II,1613.362,400000.0,D+
Fe II,1613.362,400000.0,D
Fe III,1613.492,10600000.0,D
Fe III,1613.492,10600000.0,
Fe IV,1613.64,1030.0,
Fe II,1613.7226,50000000.0,D+
Fe II,1613.946,10700000.0,D
Fe IV,1614.02,1050.0,
Fe V,1614.186,205000.0,C
Fe III,1614.639,1060000000.0,
Fe IV,1614.64,1030.0,
Fe IV,1615.0,1030.0,
Fe IV,1615.61,1020.0,
Fe II,1616.577,10000000.0,
Fe II,1616.652,80000000.0,
Fe IV,1616.68,1060.0,
Fe V,1617.039,209000.0,C
Fe III,1617.181,1000000000.0,
Fe II,1617.1871,10700000.0,D+
Fe IV,1617.68,1040.0,
Fe V,1618.057,107000.0,C
Fe III,1618.112,408000.0,
