Spectrum,Observed,Rel.,Acc.
Fe III,1857.876,50800000.0,
Fe II,1857.95986,90000000.0,B+
Fe I,1858.106,0.0,
Fe III,1858.146,2060000000.0,D
Fe III,1858.555,4080000000.0,D+
Fe III,1859.118,10300000.0,
Fe I,1859.2634,5000.0,
Fe II,1859.3598,10500000.0,
Fe II,1859.553,10100000.0,
Fe II,1859.7471,1010000000.0,D+
Fe III,1859.813,8070000000.0,C+
Fe III,1859.957,1090000000.0,D+
Fe II,1860.002,500000.0,
Fe II,1860.0527,3010000000.0,D+
Fe II,1860.13,20700000.0,
Fe IV,1860.42,1020.0,
Fe III,1860.778,40300000.0,
Fe III,1860.99,50900000.0,
Fe I,1861.0328,4010.0,
Fe I,1861.542,0.0,
Fe II,1861.629,500000.0,
Fe I,1861.675,10.0,
Fe II,1861.682,105000.0,
Fe I,1862.3256,103050.0,
Fe II,1862.443,205000.0,
Fe III,1862.449,2000000000.0,D+
Fe II,1863.112,10100000.0,E
Fe II,1863.175,500000.0,
Fe III,1863.328,3060000000.0,
Fe I,1863.543,20.0,
Fe II,1863.711,206000.0,
Fe III,1863.981,50900000.0,
Fe III,1863.981,50900000.0,
Fe I,1864.1917,3050.0,
Fe I,1864.3213,2060.0,
Fe III,1864.452,30300000.0,
Fe III,1864.547,1010000000.0,D+
Fe III,1864.547,1010000000.0,D+
Fe II,1864.6453,1060000000.0,D+
Fe II,1864.7464,5000000000.0,D+
Fe I,1864.7464,305050.0,
Fe III,1864.88,30300000.0,
Fe II,1865.21,400000.0,E
Fe III,1865.213,6060000000.0,D+
Fe III,1865.213,6060000000.0,C+
Fe I,1865.3091,300090.0,
Fe III,1865.464,2000000000.0,D+
Fe II,1865.5452,10800000.0,E
Fe II,1865.5876,10000000.0,
Fe III,1865.606,2000000000.0,
Fe I,1865.612,10.0,
Fe III,1865.744,1050000000.0,D
Fe I,1866.0619,108060.0,
Fe III,1866.137,20400000.0,D
Fe I,1866.1413,2060.0,
Fe I,1866.191,10.0,
Fe III,1866.31,106000000000.0,D+
Fe III,1866.568,4090000000.0,D
Fe I,1866.8189,5000.0,
Fe III,1866.913,2000000000.0,
Fe III,1866.913,2000000000.0,
Fe II,1866.92,10300000.0,
Fe III,1867.111,60000000.0,
Fe III,1867.226,2070000000.0,
Fe II,1867.25874,1040000000.0,E
Fe II,1867.691,200000.0,
Fe II,1867.691,200000.0,
Fe II,1867.94179,1060000000.0,
Fe II,1867.94179,1060000000.0,E
Fe III,1868.604,30300000.0,
Fe III,1869.208,40500000.0,
Fe I,1869.2604,104010.0,
Fe II,1869.32,207000.0,
Fe II,1869.412,500000.0,
Fe II,1869.412,500000.0,
Fe II,1869.463,206000.0,
Fe II,1869.55452,3040000000.0,D
Fe IV,1869.64,1020.0,
Fe II,1869.762,20800000.0,D+
Fe III,1869.832,10300000000000.0,C
Fe III,1869.832,10300000000000.0,D+
Fe III,1869.932,300000000000.0,C+
Fe I,1870.011,10.0,
Fe I,1870.3519,4010.0,
Fe II,1870.534,40000000.0,
Fe III,1870.592,2000000000.0,
Fe II,1870.615,400000.0,D
Fe II,1870.702,700000.0,D
Fe II,1870.7923,800000.0,
Fe III,1870.879,10000000.0,
Fe II,1871.0045,20600000.0,E
Fe II,1871.058,20200000.0,
Fe II,1871.071,10800000.0,
Fe III,1871.155,102000000000.0,C
Fe II,1871.1897,10700000.0,E
Fe III,1871.335,2070000000.0,D+
Fe III,1871.443,2000000000.0,
Fe III,1871.57,20500000.0,
Fe II,1871.845,109000.0,
Fe I,1871.8912,3040.0,
Fe III,1872.216,102000000000.0,C+
Fe I,1872.3708,109010.0,
Fe III,1872.524,3070000000.0,
Fe III,1872.524,3070000000.0,
Fe II,1872.64216,1070000000.0,C+
Fe II,1872.789,301000.0,
Fe II,1872.9297,800000.0,
Fe II,1872.9782,20000000.0,E
Fe III,1872.997,60100000.0,
Fe I,1873.0575,104080.0,
Fe I,1873.258,101020.0,
Fe III,1873.27,10400000.0,
Fe II,1873.363,600000.0,
Fe III,1873.424,20500000.0,D
Fe III,1873.549,2070000000.0,D
Fe III,1873.777,10000000.0,
Fe II,1873.854,206000.0,
Fe IV,1874.23,1020.0,
Fe III,1874.342,60100000.0,D
