Spectrum,Observed,Rel.,Acc.
Fe III,1819.731,1070000000.0,D
Fe III,1819.844,20100000.0,D
Fe III,1819.927,10500000.0,
Fe III,1820.124,60900000.0,D
Fe III,1820.348,20100000.0,
Fe IV,1820.42,1020.0,
Fe II,1820.48,20600000.0,D
Fe III,1820.518,3010000000.0,D
Fe II,1820.9161,10400000.0,D
Fe III,1820.96,1070000000.0,D
Fe III,1821.07,805000.0,
Fe III,1821.202,50200000.0,
Fe III,1821.731,70000000.0,
Fe III,1821.882,2030000000.0,
Fe III,1822.041,1070000000.0,D
Fe II,1822.135,30300000.0,D
Fe II,1822.196,30000000.0,D
Fe II,1822.196,30000000.0,
Fe III,1822.23,3010000000.0,
Fe III,1822.66,20800000.0,D
Fe III,1823.668,90500000.0,
Fe II,1823.8711,1020000000.0,D+
Fe III,1823.872,2030000000.0,D
Fe III,1823.923,2030000000.0,
Fe II,1823.929,20500000.0,D+
Fe III,1824.683,2030000000.0,
Fe II,1824.86,107000.0,
Fe II,1824.98,20600000.0,D
Fe III,1825.261,1030000000.0,D
Fe II,1825.329,30300000.0,D
Fe III,1826.165,3020000000.0,
Fe III,1826.275,2040000000.0,D
Fe III,1826.421,10600000.0,
Fe III,1826.421,10600000.0,
Fe III,1826.508,90600000.0,D
Fe II,1826.884,600000.0,D
Fe II,1826.977,70000000.0,
Fe II,1827.008,20700000.0,
Fe II,1827.2188,20200000.0,E
Fe IV,1827.98,1030.0,
Fe III,1828.066,807000.0,D
Fe II,1828.345,30200000.0,D
Fe II,1828.667,900000.0,
Fe II,1828.855,70000000.0,D
Fe III,1828.867,1080000000.0,
Fe III,1829.184,3020000000.0,D
Fe III,1829.184,3020000000.0,
Fe III,1829.184,3020000000.0,D
Fe II,1829.5942,10200000.0,
Fe II,1829.8472,30300000.0,D
Fe II,1829.881,10000000.0,
Fe II,1830.26393,3020000000.0,B+
Fe III,1830.346,20900000.0,D
Fe II,1830.401,400000.0,D
Fe II,1830.46314,1020000000.0,D
Fe III,1830.63,3020000000.0,D+
Fe II,1830.7182,20700000.0,E
Fe III,1830.865,1080000000.0,D
Fe II,1830.885,30400000.0,D
Fe III,1831.006,20900000.0,D
Fe II,1831.2652,1020000000.0,D+
Fe III,1831.44,40000000.0,D
Fe II,1831.6594,20600000.0,E
Fe II,1831.7545,50000000.0,D
Fe II,1831.9809,90000000.0,D
Fe II,1832.2534,20900000.0,E
Fe II,1832.422,107000.0,
Fe II,1832.5,30200000.0,
Fe III,1832.66,809000.0,
Fe II,1833.075,30200000.0,D
