Spectrum,Observed,Rel.,Acc.
Fe II,1718.103,90000000.0,D+
Fe III,1718.11,1070000000.0,
Fe I,1718.148,20.0,
Fe IV,1718.16,1040.0,
Fe IV,1718.42,1020.0,
Fe III,1718.468,1020000000.0,D
Fe III,1718.904,601000.0,
Fe II,1718.98,1030000000.0,D+
Fe II,1719.329,60000000.0,D+
Fe II,1719.393,500000.0,
Fe IV,1719.46,1040.0,
