Spectrum,Observed,Rel.,Acc.
Fe II,1368.802,70000000.0,D+
Fe III,1368.903,10400000.0,
Fe III,1369.169,20500000.0,
Fe III,1369.169,20500000.0,
Fe III,1369.209,30300000.0,
Fe II,1369.699,80000000.0,
Fe II,1369.699,80000000.0,D+
Fe II,1369.85,70000000.0,D+
Fe III,1370.146,705000.0,
Fe II,1370.187,30600000.0,D+
Fe V,1370.303,602000.0,C
Fe II,1370.414,500000.0,
Fe III,1370.447,10800000.0,
Fe II,1370.531,900000.0,
Fe V,1370.947,10600000.0,C
Fe II,1371.017,80000000.0,D+
Fe V,1371.217,207000.0,C
Fe II,1371.229,60000000.0,D
Fe II,1371.385,70000000.0,D+
Fe V,1371.987,706000.0,C
Fe II,1372.23,40000000.0,D
Fe V,1372.651,305000.0,C
Fe II,1373.118,70000000.0,D+
Fe V,1373.587,40400000.0,C+
Fe V,1373.674,30800000.0,C
Fe II,1373.714,70000000.0,D+
Fe II,1373.788,30500000.0,D
Fe V,1373.967,10300000.0,C
Fe II,1374.006,20100000.0,
Fe V,1374.116,10300000.0,B
Fe V,1374.261,105000.0,C
Fe III,1374.392,60100000.0,
Fe II,1374.394,20100000.0,
Fe II,1374.696,600000.0,
Fe III,1374.746,10800000.0,
Fe V,1374.789,10500000.0,C+
Fe V,1374.789,10500000.0,C
Fe III,1374.829,20500000.0,
Fe II,1374.83,60000000.0,D+
Fe II,1374.93,70000000.0,D+
Fe III,1375.176,30300000.0,
Fe II,1375.176,70000000.0,D+
Fe II,1375.176,70000000.0,
Fe II,1375.231,50000000.0,D
Fe II,1375.231,50000000.0,
Fe III,1375.263,60100000.0,
Fe III,1375.263,60100000.0,
Fe II,1375.278,201000.0,
Fe II,1375.278,201000.0,
Fe III,1375.336,505000.0,
Fe III,1375.413,80200000.0,
Fe III,1375.413,80200000.0,
Fe V,1375.784,400000.0,C
Fe II,1375.857,40000000.0,D
Fe III,1376.305,10800000.0,
Fe V,1376.337,30100000.0,B
Fe II,1376.389,10600000.0,
Fe V,1376.455,10900000.0,C
Fe II,1376.664,70000000.0,D+
Fe II,1376.89,60000000.0,D
Fe III,1376.91,10400000.0,
Fe III,1376.969,60100000.0,D
Fe III,1376.969,60100000.0,
Fe II,1377.121,10100000.0,
Fe III,1377.341,10800000.0,
Fe II,1377.407,600000.0,
Fe II,1377.407,600000.0,
Fe II,1377.675,60000000.0,D+
Fe V,1377.723,301000.0,C+
Fe II,1377.983,70000000.0,
Fe II,1377.983,70000000.0,D+
Fe III,1378.021,10400000.0,
Fe II,1378.043,30500000.0,
Fe V,1378.092,809000.0,C
Fe II,1378.277,60000000.0,D
Fe III,1378.291,10000000.0,
Fe II,1378.344,60000000.0,D
Fe V,1378.56,20700000.0,B
Fe II,1378.582,40000000.0,
Fe II,1378.863,20800000.0,
Fe III,1378.866,30300000.0,
Fe III,1378.903,40500000.0,
Fe III,1379.048,40500000.0,
Fe III,1379.048,40500000.0,
Fe V,1379.206,100000.0,C
Fe III,1379.246,704000.0,
Fe II,1379.463,70000000.0,D+
Fe II,1379.608,70000000.0,
Fe II,1379.608,70000000.0,D+
Fe II,1379.713,40000000.0,
Fe II,1379.864,10100000.0,
Fe II,1379.89,20100000.0,
Fe V,1380.112,10600000.0,C
Fe III,1380.386,40500000.0,
Fe II,1380.406,70000000.0,D+
Fe II,1380.406,70000000.0,
Fe II,1380.711,60000000.0,D+
Fe III,1380.78,704000.0,
Fe II,1380.848,20100000.0,D
Fe III,1380.881,10300000.0,
Fe II,1381.112,10200000.0,
Fe II,1381.219,70000000.0,D+
Fe II,1381.418,10200000.0,
Fe II,1381.558,40000000.0,
Fe II,1381.729,70000000.0,D+
Fe II,1381.953,50000000.0,
Fe V,1382.27,7010.0,C
Fe II,1382.393,70000000.0,D
Fe V,1382.414,301000.0,C+
Fe III,1382.489,40500000.0,
Fe V,1382.56,200000.0,C
Fe II,1382.564,60000000.0,D
Fe II,1382.666,20100000.0,
Fe II,1382.708,40000000.0,
Fe II,1382.708,40000000.0,
Fe II,1382.729,10600000.0,D
Fe III,1382.863,60000000.0,
Fe III,1382.938,10300000.0,
Fe II,1383.144,60000000.0,D
Fe II,1383.574,70000000.0,D+
Fe III,1383.648,30300000.0,
Fe II,1383.652,40000000.0,
Fe II,1383.721,40000000.0,
Fe II,1383.721,40000000.0,
Fe III,1383.729,10800000.0,
Fe V,1384.055,401000.0,C
Fe II,1384.171,500000.0,
Fe V,1384.201,401000.0,C
Fe III,1384.352,704000.0,
Fe II,1384.391,10000000.0,
Fe II,1384.669,70000000.0,D+
Fe V,1384.688,501000.0,C+
Fe III,1384.712,704000.0,
Fe II,1385.269,70000000.0,D+
Fe V,1385.313,10300000.0,C
Fe II,1385.366,40000000.0,
Fe III,1385.448,10000000.0,
Fe II,1385.454,70000000.0,
Fe II,1385.66,800000.0,
Fe II,1385.66,800000.0,
Fe V,1385.685,10300000.0,C+
Fe V,1385.685,10300000.0,C
Fe III,1385.883,10300000.0,
Fe II,1386.182,70000000.0,
Fe II,1386.182,70000000.0,D+
Fe III,1386.39,505000.0,
Fe II,1386.462,40000000.0,
Fe V,1386.467,6030.0,C
Fe III,1386.657,30300000.0,
Fe II,1386.798,10200000.0,D
Fe II,1387.085,10100000.0,
Fe V,1387.092,10100000.0,C
Fe V,1387.092,10100000.0,C
Fe II,1387.207,70000000.0,
Fe III,1387.216,102000000000.0,
Fe II,1387.446,50000000.0,D
Fe II,1387.446,50000000.0,
Fe II,1387.515,50000000.0,
Fe III,1387.529,60000000.0,
Fe II,1387.865,40000000.0,
Fe III,1387.894,30300000.0,
Fe V,1387.938,40000000.0,B
Fe V,1388.04,5090.0,C
Fe II,1388.062,40000000.0,
Fe V,1388.195,10100000.0,C
Fe V,1388.328,10400000.0,C
Fe II,1388.343,40000000.0,D
Fe II,1388.524,60000000.0,D
Fe II,1388.592,70000000.0,D+
Fe V,1389.0,10100000.0,C
Fe II,1389.194,1000000000.0,
Fe II,1389.659,70000000.0,
Fe V,1389.762,106000.0,C
Fe II,1390.118,600000.0,
Fe III,1390.147,40500000.0,
Fe II,1390.312,70000000.0,
Fe II,1390.312,70000000.0,
Fe V,1390.713,401000.0,C+
Fe II,1390.912,10200000.0,
Fe II,1390.912,10200000.0,
Fe V,1390.972,304000.0,C
Fe II,1391.079,500000.0,
Fe II,1391.307,20600000.0,
Fe III,1391.382,703000.0,
Fe II,1391.667,800000.0,
Fe III,1391.792,40400000.0,D
Fe II,1391.799,700000.0,
Fe II,1391.95,20600000.0,
Fe II,1391.95,20600000.0,
Fe III,1391.997,80100000.0,
Fe II,1392.011,10400000.0,
Fe II,1392.138,80000000.0,D+
Fe III,1392.194,20400000.0,
Fe V,1392.269,501000.0,C+
Fe III,1392.516,909000.0,
