Spectrum,Observed,Rel.,Acc.
Fe II,1604.583,70000000.0,D
Fe II,1604.615,400000.0,D
Fe IV,1604.88,1030.0,
Fe II,1605.2175,20100000.0,D+
Fe II,1605.3239,2040000000.0,D+
Fe II,1605.418,10200000.0,
Fe III,1605.643,30800000.0,
Fe IV,1605.68,1030.0,
Fe II,1605.782,400000.0,D
Fe II,1605.86,10200000.0,
Fe IV,1605.97,1050.0,
Fe II,1606.009,700000.0,D
Fe III,1606.014,3050000000.0,D+
Fe II,1606.326,700000.0,D
Fe V,1606.675,104000.0,D+
Fe IV,1606.98,1030.0,
Fe III,1607.216,407000.0,
Fe III,1607.723,309000000000.0,C+
Fe III,1607.723,309000000000.0,C+
Fe V,1607.83,408000.0,C
Fe II,1607.988,700000.0,
Fe III,1608.044,603000.0,
Fe III,1608.075,603000.0,
Fe II,1608.292,305000.0,
Fe II,1608.45078,700000000000.0,A
Fe II,1608.5363,2010000000.0,D+
Fe III,1608.763,603000.0,
Fe II,1609.026,10100000.0,
Fe II,1609.026,10100000.0,
Fe IV,1609.1,1070.0,
Fe II,1609.1,700000.0,D
Fe II,1609.169,10400000.0,D+
Fe IV,1609.83,1040.0,
Fe II,1610.317,30500000.0,D
Fe II,1610.317,30500000.0,
Fe IV,1610.47,1030.0,
Fe II,1610.519,208000.0,
Fe II,1610.519,208000.0,
Fe III,1610.545,10600000.0,
Fe II,1610.773,10200000.0,D
Fe II,1610.9229,3030000000.0,C+
Fe II,1611.197,20700000.0,C
Fe IV,1611.2,1030.0,
Fe III,1611.438,10600000.0,D
Fe II,1611.544,60000000.0,
Fe III,1611.723,108000000000.0,D+
Fe III,1611.723,108000000000.0,C
Fe III,1611.763,105000000000.0,C
Fe II,1611.777,10100000.0,
Fe II,1611.777,10100000.0,
Fe II,1612.1,20900000.0,D+
Fe II,1612.162,10300000.0,
Fe II,1612.257,500000.0,
Fe III,1612.416,407000.0,
Fe III,1612.545,50200000.0,D
Fe II,1612.552,500000.0,D
Fe II,1612.80624,9000000000.0,D+
Fe II,1613.022,10300000.0,
Fe II,1613.022,10300000.0,
Fe II,1613.183,10700000.0,
Fe II,1613.362,400000.0,D+
Fe II,1613.362,400000.0,D
Fe III,1613.492,10600000.0,D
Fe III,1613.492,10600000.0,
Fe IV,1613.64,1030.0,
Fe II,1613.7226,50000000.0,D+
Fe II,1613.946,10700000.0,D
Fe IV,1614.02,1050.0,
Fe V,1614.186,205000.0,C
Fe III,1614.639,1060000000.0,
Fe IV,1614.64,1030.0,
Fe IV,1615.0,1030.0,
Fe IV,1615.61,1020.0,
Fe II,1616.577,10000000.0,
Fe II,1616.652,80000000.0,
Fe IV,1616.68,1060.0,
Fe V,1617.039,209000.0,C
Fe III,1617.181,1000000000.0,
Fe II,1617.1871,10700000.0,D+
Fe IV,1617.68,1040.0,
Fe V,1618.057,107000.0,C
Fe III,1618.112,408000.0,
Fe V,1618.383,7040.0,C
Fe II,1618.46769,200000000000.0,D
Fe II,1618.46769,200000000000.0,A
Fe II,1618.96,60000000.0,D
Fe II,1618.96,60000000.0,D
Fe IV,1619.02,1040.0,
Fe II,1619.3436,20000000.0,D+
Fe II,1619.435,500000.0,
Fe II,1620.061,50000000.0,
Fe V,1620.087,307000.0,C
Fe II,1620.15,10300000.0,D+
Fe III,1620.769,605000.0,
Fe IV,1620.91,1020.0,
Fe III,1621.027,408000.0,
Fe III,1621.059,807000.0,
Fe II,1621.071,800000.0,D
Fe II,1621.131,400000.0,
Fe III,1621.154,1080000000.0,D
Fe IV,1621.16,1030.0,
Fe II,1621.251,80000000.0,D
Fe IV,1621.57,1040.0,
Fe II,1621.68503,306000000000.0,A
Fe II,1621.867,70000000.0,
Fe II,1622.318,400000.0,D
Fe II,1622.4635,10800000.0,
Fe II,1622.4635,10800000.0,D+
Fe II,1622.908,10700000.0,
Fe II,1623.0929,2080000000.0,C+
Fe IV,1623.38,1030.0,
Fe IV,1623.53,1030.0,
Fe II,1623.646,500000.0,D
Fe II,1623.707,80000000.0,
Fe II,1623.985,400000.0,D
Fe II,1624.127,500000.0,
Fe III,1624.211,1020000000.0,
Fe V,1624.251,405000.0,C
Fe II,1624.5158,10200000.0,D
Fe II,1624.668,208000.0,
Fe III,1624.675,808000.0,
Fe II,1624.996,20400000.0,
Fe V,1625.264,508000.0,C
Fe II,1625.52294,7000000000.0,C+
Fe II,1625.837,400000.0,
Fe II,1625.837,400000.0,
Fe II,1625.912,4000000000.0,C+
Fe II,1625.999,500000.0,
Fe V,1626.077,203000.0,C
Fe IV,1626.47,1050.0,
Fe II,1626.8935,10800000.0,D+
Fe IV,1626.9,1040.0,
Fe II,1627.0224,20000000.0,D+
Fe II,1627.128,70000000.0,
Fe II,1627.38,30300000.0,
