Spectrum,Observed,Rel.,Acc.
Fe II,1586.902,400000.0,E
Fe II,1587.012,400000.0,E
Fe III,1587.28,10100000.0,
Fe III,1587.429,30700000.0,
Fe II,1587.989,400000.0,
Fe V,1588.199,302000.0,D+
Fe III,1588.206,802000.0,
Fe II,1588.2904,4000000000.0,D+
Fe II,1588.602,500000.0,
Fe III,1588.614,405000.0,
Fe II,1588.687,70000000.0,E
Fe III,1588.693,10100000.0,
Fe III,1588.747,20700000.0,D
Fe V,1588.906,301000.0,C
Fe V,1589.013,300000.0,C
Fe V,1589.39,202000.0,C
Fe II,1589.434,10700000.0,
Fe V,1589.941,3020.0,D+
Fe II,1589.973,305000.0,
Fe II,1590.073,700000.0,
Fe II,1590.116,50000000.0,D
Fe II,1590.116,50000000.0,
Fe II,1590.145,50000000.0,D+
Fe II,1590.307,209000.0,
Fe II,1590.393,600000.0,D+
Fe II,1590.5588,20100000.0,D+
Fe III,1590.587,50000000.0,
Fe IV,1590.62,1020.0,
Fe II,1591.1221,20800000.0,D+
Fe IV,1591.51,1030.0,
Fe II,1591.6327,20200000.0,D+
Fe III,1591.803,3040000000.0,D+
Fe II,1591.96,400000.0,
Fe IV,1592.05,1030.0,
Fe III,1592.242,10500000.0,
Fe II,1592.2429,60000000.0,D+
Fe II,1592.362,400000.0,
Fe III,1592.721,2010000000.0,D+
Fe III,1592.721,2010000000.0,
Fe III,1592.913,2010000000.0,
Fe II,1592.93,209000.0,
Fe II,1593.032,305000.0,
Fe II,1593.398,400000.0,
Fe III,1593.5,0.0,D+
Fe III,1593.5,0.0,D+
Fe II,1593.532,700000.0,D+
Fe III,1593.564,60800000.0,
Fe II,1593.6614,20900000.0,D+
Fe V,1593.708,306000.0,C
Fe III,1593.741,2010000000.0,D+
Fe III,1593.897,2010000000.0,
Fe II,1594.11363,80000000.0,D+
Fe II,1594.169,305000.0,
Fe III,1594.406,10500000.0,
Fe III,1594.844,1030000000.0,D+
Fe III,1594.928,20800000.0,
Fe II,1594.968,500000.0,
Fe III,1595.162,20000000.0,
Fe III,1595.18,1030000000.0,D+
Fe III,1595.326,803000.0,D
Fe II,1595.416,800000.0,
Fe II,1595.416,800000.0,D+
Fe II,1595.592,10400000.0,
Fe III,1595.597,103000000000.0,C
Fe III,1595.858,10100000.0,
Fe II,1596.062,10400000.0,
Fe II,1596.257,400000.0,
Fe V,1596.365,102000.0,C
Fe II,1596.6416,70000000.0,D+
Fe IV,1596.67,1020.0,
Fe II,1596.827,800000.0,
Fe II,1596.887,700000.0,
Fe III,1597.03,804000.0,
Fe V,1597.332,105000.0,C
Fe III,1597.631,2010000000.0,D+
Fe II,1597.697,800000.0,
Fe III,1597.817,602000.0,
Fe IV,1598.01,1030.0,
Fe II,1598.216,400000.0,D
Fe III,1598.42,0.0,D+
Fe III,1598.42,0.0,D+
Fe II,1598.465,10300000.0,
Fe II,1598.465,10300000.0,
Fe V,1598.556,300000.0,C
Fe II,1598.648,400000.0,
Fe II,1598.779,10300000.0,
Fe II,1598.779,10300000.0,
Fe V,1598.824,305000.0,C
Fe II,1599.113,400000.0,D
Fe II,1599.249,303000.0,
Fe III,1599.263,602000.0,
Fe V,1599.842,3040.0,D+
Fe II,1600.008,2010000000.0,D+
Fe II,1600.2655,10400000.0,D+
Fe III,1600.272,20800000.0,
Fe IV,1600.5,1020.0,
Fe II,1600.55172,1000000000.0,D+
Fe IV,1600.58,1030.0,
Fe III,1600.715,30800000.0,
Fe II,1600.811,600000.0,D+
Fe II,1601.21,70000000.0,
Fe III,1601.211,606000000000.0,B
Fe III,1601.289,104000000000.0,D
Fe III,1601.289,104000000000.0,C
Fe II,1601.418,20400000.0,
Fe IV,1601.67,1030.0,
Fe III,1602.0,8050000000.0,D+
Fe IV,1602.08,1020.0,
Fe II,1602.211,80000000.0,
Fe II,1602.457,500000.0,D
Fe II,1602.517,80000000.0,D
Fe II,1602.59656,2010000000.0,C+
Fe V,1602.766,109000.0,
Fe II,1602.794,103000.0,
Fe III,1602.824,10500000.0,
Fe III,1602.9,20100000.0,
Fe II,1602.902,900000.0,
Fe III,1602.941,60900000.0,D
Fe IV,1603.18,1030.0,
Fe IV,1603.73,1030.0,
Fe II,1604.583,70000000.0,D
Fe II,1604.615,400000.0,D
Fe IV,1604.88,1030.0,
Fe II,1605.2175,20100000.0,D+
Fe II,1605.3239,2040000000.0,D+
Fe II,1605.418,10200000.0,
Fe III,1605.643,30800000.0,
Fe IV,1605.68,1030.0,
Fe II,1605.782,400000.0,D
Fe II,1605.86,10200000.0,
Fe IV,1605.97,1050.0,
Fe II,1606.009,700000.0,D
Fe III,1606.014,3050000000.0,D+
Fe II,1606.326,700000.0,D
Fe V,1606.675,104000.0,D+
